# Option 4. Preprocessing description: ordinal encoding only, imputing, no cutoff
age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
42,7.0,1.0,1.0,0,0,0,1,11,4,7,-1,1,-1,-0.1,93.2,-42.0,4.076,5195.8,0
35,9.0,1.0,5.0,0,1,0,1,5,5,5,-1,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
63,5.0,1.0,5.0,0,0,0,1,12,1,1,-1,1,-1,-3.0,92.713,-33.0,0.706,5023.5,0
41,1.0,2.0,2.0,0,1,0,1,11,5,1,-1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
36,1.0,1.0,1.0,0,1,0,0,6,3,1,-1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,6.0,0.0,6.0,0,1,0,1,11,3,1,-1,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
42,1.0,1.0,2.0,0,1,0,1,7,3,10,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
40,7.0,1.0,3.0,0,1,1,0,5,5,9,-1,0,0,1.1,93.994,-36.4,4.864,5191.0,0
34,9.0,1.0,3.0,0,1,0,1,8,4,5,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
58,6.0,1.0,6.0,0,1,0,1,5,1,1,-1,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
35,1.0,1.0,2.0,0,0,1,1,12,4,3,-1,2,-1,-3.0,92.713,-33.0,0.707,5023.5,0
42,1.0,1.0,2.0,0,0,0,0,6,3,6,-1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
37,0.0,1.0,6.0,0,1,1,1,4,1,1,-1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
32,0.0,1.0,5.0,0,0,1,1,10,2,1,6,1,1,-3.4,92.431,-26.9,0.742,5017.5,1
30,9.0,1.0,5.0,0,1,0,1,7,1,11,-1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
32,9.0,2.0,3.0,0,0,0,1,8,2,5,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
33,6.0,1.0,6.0,0,1,0,1,8,1,3,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
36,9.0,1.0,6.0,0,1,1,1,10,4,2,-1,0,0,-3.4,92.431,-26.9,0.722,5017.5,0
53,1.0,1.0,3.0,0,1,0,1,7,1,4,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
56,1.0,1.0,0.0,0,1,0,0,5,2,10,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
35,0.0,1.0,6.0,0,1,0,1,10,4,1,-1,1,-1,-3.4,92.431,-26.9,0.74,5017.5,0
34,1.0,1.0,1.0,0,0,0,0,5,2,1,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
44,0.0,1.0,2.0,0,1,1,1,8,4,6,-1,0,0,1.4,93.444,-36.1,4.962,5228.1,1
59,1.0,1.0,2.0,0,0,0,0,6,3,1,-1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
49,0.0,1.0,6.0,0,1,0,1,8,4,1,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,1.0,1.0,0.0,0,0,0,0,6,2,13,-1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
47,3.0,1.0,0.0,0,0,1,1,8,2,1,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
31,1.0,1.0,2.0,0,1,0,0,5,1,2,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,1.0,1.0,0.0,0,1,0,0,6,4,2,-1,0,0,1.4,94.465,-41.8,4.866,5228.1,0
41,0.0,0.0,6.0,0,0,0,0,11,4,4,-1,1,-1,-0.1,93.2,-42.0,4.076,5195.8,0
31,1.0,1.0,2.0,0,1,0,1,11,4,2,-1,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
42,4.0,1.0,6.0,0,1,0,1,8,4,5,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
50,1.0,0.0,0.0,0,1,0,0,6,1,3,-1,0,0,1.4,94.465,-41.8,4.96,5228.1,0
39,9.0,1.0,3.0,0,0,0,1,8,2,1,-1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
47,9.0,0.0,3.0,0,1,0,1,7,4,3,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
37,0.0,1.0,6.0,0,0,0,0,6,2,4,-1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
52,1.0,1.0,0.0,0,0,0,1,8,5,1,-1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
39,9.0,2.0,6.0,0,1,0,1,5,5,1,-1,0,0,-1.8,92.893,-46.2,1.259,5099.1,0
38,3.0,1.0,0.0,0,0,0,1,7,2,2,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
29,9.0,2.0,5.0,0,0,0,1,8,3,1,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
40,7.0,1.0,0.0,0,1,0,1,5,5,1,-1,2,-1,-1.8,92.893,-46.2,1.313,5099.1,0
35,7.0,2.0,3.0,0,0,0,1,5,4,1,-1,1,-1,-1.8,92.893,-46.2,1.327,5099.1,0
56,5.0,1.0,0.0,0,1,0,1,6,3,2,3,2,1,-1.7,94.055,-39.8,0.767,4991.6,1
46,1.0,1.0,0.0,0,1,0,0,6,1,1,-1,0,0,1.4,94.465,-41.8,4.96,5228.1,0
49,2.0,1.0,3.0,0,0,0,0,5,3,12,-1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
56,9.0,1.0,0.0,0,1,0,0,5,1,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
53,1.0,1.0,1.0,0,1,0,1,8,1,5,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
39,9.0,1.0,5.0,0,0,0,1,4,4,3,-1,1,-1,-1.8,93.749,-34.6,0.64,5008.7,0
37,9.0,0.0,5.0,0,0,0,1,8,2,1,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
29,1.0,2.0,2.0,0,0,0,0,6,1,1,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
35,9.0,2.0,5.0,0,1,0,1,7,4,4,-1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
36,2.0,1.0,3.0,0,1,0,0,6,1,4,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
30,1.0,1.0,0.0,0,0,0,0,5,5,1,-1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
28,6.0,1.0,5.0,0,1,1,0,5,3,3,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
45,7.0,1.0,1.0,0,1,0,1,8,1,2,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,1
42,2.0,1.0,0.0,0,1,1,1,11,3,4,-1,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
28,9.0,2.0,3.0,0,1,0,1,7,2,1,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
46,1.0,1.0,6.0,0,1,1,0,6,2,5,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
32,0.0,1.0,6.0,0,0,0,1,7,4,2,-1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
35,0.0,2.0,6.0,0,1,0,1,7,5,1,-1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
42,0.0,1.0,6.0,0,0,0,1,5,2,1,-1,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
36,0.0,0.0,6.0,0,0,0,0,7,4,1,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
38,0.0,1.0,3.0,0,1,0,1,7,1,2,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
30,9.0,1.0,2.0,0,1,0,1,5,5,1,-1,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
55,0.0,1.0,3.0,0,1,0,1,7,1,3,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
45,1.0,0.0,0.0,0,1,0,0,6,2,8,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
39,1.0,1.0,2.0,0,1,0,0,7,2,5,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
51,0.0,0.0,5.0,0,0,1,1,8,2,1,-1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
31,1.0,2.0,3.0,0,1,0,1,11,3,1,-1,1,-1,-0.1,93.2,-42.0,4.12,5195.8,0
41,1.0,1.0,0.0,0,1,1,0,5,2,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,4.0,2.0,3.0,0,0,0,1,4,1,2,-1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
44,9.0,1.0,5.0,0,1,0,0,7,4,1,-1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
32,9.0,2.0,6.0,0,1,0,1,4,2,3,-1,0,0,-1.8,93.075,-47.1,1.453,5099.1,0
36,4.0,1.0,6.0,0,1,0,0,5,4,2,-1,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
31,1.0,1.0,2.0,0,1,0,1,5,2,7,-1,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
40,4.0,1.0,6.0,0,0,0,1,8,2,11,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
39,6.0,1.0,6.0,0,1,0,0,6,2,5,-1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
48,0.0,1.0,2.0,0,0,1,0,5,1,1,-1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
36,7.0,2.0,0.0,0,0,0,0,5,1,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
44,9.0,0.0,6.0,0,0,0,1,8,2,1,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
31,0.0,2.0,3.0,0,1,0,1,7,3,1,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
36,1.0,1.0,2.0,0,1,0,0,6,2,1,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
63,5.0,1.0,0.0,0,0,0,1,8,4,1,-1,0,0,-1.7,94.027,-38.3,0.904,4991.6,0
41,1.0,1.0,1.0,0,1,0,1,7,3,2,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
50,7.0,1.0,2.0,0,1,0,1,8,1,2,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
39,4.0,1.0,6.0,0,0,0,0,6,1,3,-1,0,0,1.4,94.465,-41.8,4.96,5228.1,1
58,5.0,1.0,5.0,0,1,0,1,8,3,3,-1,0,0,1.4,93.444,-36.1,4.967,5228.1,0
47,9.0,2.0,6.0,0,0,0,1,4,5,2,-1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
35,6.0,1.0,6.0,0,0,0,0,7,3,3,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
40,0.0,1.0,6.0,0,0,0,0,5,5,1,-1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
29,6.0,1.0,6.0,0,0,0,1,7,2,2,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
48,7.0,1.0,3.0,0,1,0,0,6,5,1,-1,0,0,1.4,94.465,-41.8,4.967,5228.1,0
42,0.0,1.0,5.0,0,1,1,1,5,1,2,-1,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
38,2.0,0.0,6.0,0,1,0,0,5,5,2,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
59,1.0,1.0,0.0,0,0,0,1,8,3,1,6,1,1,-1.7,94.027,-38.3,0.9,4991.6,1
30,1.0,1.0,2.0,0,0,0,1,5,3,1,-1,1,-1,-1.8,92.893,-46.2,1.281,5099.1,0
32,1.0,1.0,2.0,0,1,0,1,4,1,1,-1,0,0,-1.8,93.075,-47.1,1.466,5099.1,1
30,10.0,1.0,5.0,0,1,0,1,6,2,1,-1,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
63,4.0,1.0,0.0,0,1,0,1,11,2,4,-1,2,-1,-3.4,92.649,-30.1,0.715,5017.5,1
45,4.0,1.0,0.0,0,1,0,0,5,5,1,-1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
30,0.0,2.0,3.0,0,1,0,1,11,2,2,-1,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
45,0.0,0.0,3.0,0,1,0,1,4,1,1,-1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
40,3.0,0.0,3.0,0,1,1,1,7,4,2,-1,0,0,1.4,93.918,-42.7,4.958,5228.1,0
29,0.0,2.0,6.0,0,1,0,1,8,2,1,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
28,0.0,2.0,6.0,0,1,0,1,9,1,2,6,3,1,-1.1,94.199,-37.5,0.882,4963.6,0
40,2.0,1.0,6.0,0,0,0,1,7,3,4,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
50,7.0,1.0,3.0,0,0,0,1,8,2,13,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
35,7.0,1.0,1.0,0,0,0,1,5,1,1,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
32,9.0,1.0,5.0,0,1,0,1,11,4,1,-1,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
61,5.0,1.0,2.0,0,0,0,1,5,1,1,-1,0,0,-1.8,92.893,-46.2,1.264,5099.1,0
57,0.0,1.0,0.0,0,1,0,1,7,2,2,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
28,7.0,1.0,2.0,0,0,0,1,5,2,3,-1,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
55,0.0,1.0,3.0,0,0,0,1,4,5,3,-1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
28,7.0,2.0,3.0,0,1,0,1,7,5,1,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
30,1.0,1.0,0.0,0,0,0,1,5,4,1,-1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
28,9.0,2.0,6.0,0,1,0,1,3,1,3,-1,0,0,-1.8,92.843,-50.0,1.811,5099.1,1
59,1.0,1.0,0.0,0,1,0,1,8,2,1,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
60,5.0,0.0,6.0,0,1,0,0,5,2,2,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,1.0,1.0,0.0,0,1,1,1,7,1,2,-1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
55,0.0,1.0,3.0,0,1,0,0,6,5,1,-1,0,0,1.4,94.465,-41.8,4.967,5228.1,0
27,1.0,1.0,0.0,0,1,0,1,7,2,1,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
59,5.0,1.0,6.0,0,0,1,1,8,3,1,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
32,9.0,1.0,5.0,0,0,0,1,7,1,2,-1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
46,0.0,0.0,1.0,0,1,0,1,5,1,5,-1,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
28,0.0,2.0,6.0,0,1,0,1,10,1,4,17,3,-1,-1.1,94.601,-49.5,1.032,4963.6,0
58,0.0,1.0,2.0,0,0,0,0,5,2,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
30,0.0,1.0,6.0,0,0,0,1,8,4,1,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
55,5.0,1.0,3.0,0,1,0,1,8,2,4,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
51,6.0,1.0,6.0,0,1,1,1,11,4,3,-1,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
28,7.0,2.0,3.0,0,1,1,0,9,5,1,-1,0,0,-1.1,94.199,-37.5,0.878,4963.6,0
50,0.0,1.0,2.0,0,0,0,1,5,4,6,-1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
28,9.0,2.0,6.0,0,0,0,0,6,3,2,-1,0,0,1.4,94.465,-41.8,4.962,5228.1,0
58,1.0,2.0,0.0,0,0,0,1,5,2,2,-1,1,-1,-1.8,92.893,-46.2,1.344,5099.1,0
54,1.0,1.0,2.0,0,1,0,1,8,2,3,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
31,7.0,1.0,3.0,0,0,0,1,7,1,3,-1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
39,3.0,1.0,0.0,0,0,0,1,8,4,1,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
43,0.0,1.0,3.0,0,1,1,0,5,4,2,-1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
43,7.0,0.0,3.0,0,1,1,1,7,2,7,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
43,0.0,1.0,5.0,0,1,0,0,6,4,2,-1,0,0,1.4,94.465,-41.8,4.866,5228.1,0
46,4.0,1.0,6.0,0,1,0,1,5,4,2,-1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
53,4.0,1.0,0.0,0,0,0,0,5,3,2,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
44,0.0,2.0,5.0,0,1,0,1,5,2,4,-1,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,7.0,1.0,3.0,0,0,0,0,5,2,1,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
55,5.0,1.0,0.0,0,1,1,1,8,3,1,-1,0,0,1.4,93.444,-36.1,4.967,5228.1,0
41,9.0,0.0,5.0,0,0,0,1,8,3,13,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
38,7.0,2.0,2.0,0,1,0,1,7,1,4,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
38,1.0,2.0,1.0,0,0,1,1,5,3,1,-1,1,-1,-1.8,92.893,-46.2,1.334,5099.1,0
39,4.0,0.0,6.0,0,1,0,1,7,2,1,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,1
30,1.0,1.0,2.0,0,0,0,0,5,3,1,-1,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
25,0.0,2.0,3.0,0,0,1,1,7,2,6,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
31,9.0,1.0,6.0,0,1,0,1,8,3,2,-1,0,0,1.4,93.444,-36.1,4.967,5228.1,0
35,9.0,1.0,5.0,0,1,0,1,8,1,3,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
36,0.0,1.0,2.0,0,1,1,1,5,5,1,-1,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
47,1.0,1.0,2.0,0,0,0,1,6,2,1,-1,0,0,-1.7,94.055,-39.8,0.713,4991.6,0
57,7.0,1.0,3.0,0,0,0,1,11,5,2,-1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
30,0.0,2.0,3.0,0,1,0,1,5,2,3,3,1,1,-1.8,92.893,-46.2,1.266,5099.1,0
28,0.0,2.0,6.0,0,0,0,0,6,3,3,-1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
37,0.0,0.0,6.0,0,1,0,1,5,3,4,-1,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
39,9.0,1.0,5.0,0,1,0,1,7,3,1,-1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
54,1.0,1.0,0.0,0,0,0,1,7,5,2,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
35,9.0,0.0,5.0,0,0,0,0,5,5,10,-1,0,0,1.1,93.994,-36.4,4.864,5191.0,0
39,7.0,2.0,5.0,0,1,0,1,5,4,1,-1,1,-1,-1.8,92.893,-46.2,1.327,5099.1,0
67,5.0,0.0,6.0,0,1,0,1,8,3,5,-1,1,-1,-2.9,92.201,-31.4,0.834,5076.2,0
74,5.0,1.0,2.0,0,0,0,1,8,4,2,-1,1,-1,-2.9,92.201,-31.4,0.851,5076.2,0
59,7.0,1.0,6.0,0,1,0,1,10,1,2,-1,2,-1,-1.1,94.601,-49.5,0.977,4963.6,1
59,5.0,1.0,6.0,0,1,0,1,8,2,1,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
45,4.0,1.0,6.0,0,1,0,1,8,3,2,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
57,5.0,1.0,0.0,0,0,1,0,6,1,1,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
49,4.0,0.0,6.0,0,0,0,0,5,3,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
25,9.0,2.0,5.0,0,1,0,1,7,4,5,-1,0,0,1.4,93.918,-42.7,4.958,5228.1,0
35,0.0,1.0,5.0,0,1,0,1,7,3,3,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
27,1.0,1.0,2.0,0,1,1,1,5,5,3,-1,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
36,9.0,1.0,5.0,0,1,0,1,8,5,1,-1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
31,0.0,1.0,3.0,0,0,0,1,7,4,1,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,1
35,1.0,1.0,3.0,0,0,1,0,5,2,3,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,0.0,1.0,6.0,0,1,1,1,8,1,1,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
33,1.0,2.0,1.0,0,0,0,1,7,4,1,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,1
34,0.0,1.0,6.0,0,0,0,1,5,5,1,-1,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
48,2.0,1.0,6.0,0,1,0,1,4,4,3,-1,0,0,-1.8,93.075,-47.1,1.365,5099.1,0
38,0.0,1.0,3.0,0,0,0,1,8,3,2,-1,0,0,-2.9,92.201,-31.4,0.879,5076.2,1
52,7.0,1.0,3.0,0,1,0,0,6,1,3,-1,0,0,1.4,94.465,-41.8,4.865,5228.1,0
47,9.0,1.0,5.0,0,1,0,0,5,2,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
28,2.0,1.0,3.0,0,1,0,1,5,4,6,-1,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
45,0.0,0.0,3.0,0,1,1,1,8,3,3,-1,0,0,1.4,93.444,-36.1,4.967,5228.1,0
30,0.0,2.0,3.0,0,1,0,0,7,5,1,-1,0,0,1.4,93.918,-42.7,4.959,5228.1,0
33,0.0,0.0,6.0,0,1,0,1,8,1,1,-1,0,0,1.4,93.444,-36.1,4.97,5228.1,0
44,7.0,1.0,3.0,0,0,0,1,8,4,3,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,4.0,1.0,6.0,0,0,0,1,11,1,1,-1,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
36,1.0,1.0,1.0,0,0,0,0,5,5,2,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,9.0,1.0,6.0,0,0,0,1,9,3,3,-1,0,0,-3.4,92.379,-29.8,0.768,5017.5,0
31,0.0,2.0,6.0,0,1,0,1,5,5,3,-1,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
35,7.0,2.0,3.0,0,0,1,0,5,2,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
30,1.0,2.0,2.0,0,0,0,0,5,3,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,0.0,1.0,6.0,0,0,1,0,5,3,4,-1,1,-1,-1.8,92.893,-46.2,1.281,5099.1,0
43,9.0,0.0,5.0,0,0,0,0,5,3,9,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,1.0,1.0,0.0,0,0,0,0,5,3,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
45,7.0,2.0,3.0,0,0,0,0,4,5,1,-1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
25,0.0,1.0,6.0,0,0,0,0,5,5,1,-1,0,0,1.1,93.994,-36.4,4.864,5191.0,0
33,0.0,2.0,3.0,0,1,0,1,10,1,2,6,2,-1,-3.4,92.431,-26.9,0.731,5017.5,0
33,1.0,1.0,2.0,0,1,0,1,7,2,1,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
35,9.0,2.0,5.0,0,0,0,1,11,3,1,-1,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
36,0.0,0.0,6.0,0,1,1,1,7,3,1,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
45,0.0,1.0,6.0,0,0,0,0,8,4,3,-1,0,0,1.4,93.444,-36.1,4.962,5228.1,0
38,1.0,1.0,3.0,0,1,0,0,5,3,1,-1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
58,4.0,1.0,0.0,0,0,0,1,11,3,2,-1,0,0,-3.4,92.649,-30.1,0.719,5017.5,0
46,0.0,1.0,6.0,0,0,0,1,7,3,2,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
37,9.0,0.0,5.0,0,0,0,0,5,3,1,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
54,1.0,2.0,2.0,0,1,0,1,7,1,2,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
36,1.0,1.0,2.0,0,1,0,1,5,4,2,-1,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
32,4.0,2.0,6.0,0,0,0,1,4,5,1,-1,1,-1,-1.8,93.075,-47.1,1.405,5099.1,0
28,8.0,2.0,6.0,0,0,0,0,6,2,5,-1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
50,4.0,1.0,6.0,0,1,0,1,8,4,2,-1,0,0,1.4,93.444,-36.1,4.962,5228.1,0
34,9.0,0.0,5.0,0,1,0,1,8,2,3,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
48,1.0,1.0,1.0,0,1,0,0,5,4,1,-1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
70,5.0,0.0,5.0,0,1,0,0,9,3,4,-1,0,0,-1.1,94.199,-37.5,0.886,4963.6,0
59,0.0,1.0,6.0,0,1,0,1,8,1,2,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
29,9.0,2.0,5.0,0,1,1,1,11,5,1,-1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
41,1.0,0.0,0.0,0,1,0,0,6,3,1,-1,0,0,1.4,94.465,-41.8,4.962,5228.1,0
31,6.0,1.0,6.0,0,0,0,1,9,3,1,-1,0,0,-3.4,92.379,-29.8,0.768,5017.5,0
32,7.0,1.0,1.0,0,1,0,0,11,2,1,-1,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
35,9.0,1.0,5.0,0,1,0,1,5,4,6,-1,1,-1,-1.8,92.893,-46.2,1.266,5099.1,0
36,0.0,1.0,3.0,0,0,0,0,5,2,6,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,1
46,7.0,1.0,3.0,0,0,0,1,4,1,2,-1,1,-1,-1.8,93.075,-47.1,1.405,5099.1,0
36,9.0,2.0,3.0,0,0,0,0,7,3,4,-1,0,0,1.4,93.918,-42.7,4.956,5228.1,0
49,1.0,1.0,0.0,0,1,0,0,6,1,1,-1,0,0,1.4,94.465,-41.8,4.865,5228.1,0
29,9.0,1.0,3.0,0,0,0,1,7,1,1,-1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
58,1.0,1.0,0.0,0,1,0,0,5,3,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,0.0,1.0,6.0,0,1,1,0,5,3,3,-1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
31,0.0,1.0,3.0,0,1,0,1,5,5,5,-1,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
30,1.0,2.0,2.0,0,0,0,1,8,3,1,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
25,0.0,2.0,6.0,0,0,1,0,11,2,1,-1,0,0,-0.1,93.2,-42.0,4.7,5195.8,0
25,7.0,0.0,3.0,0,0,0,0,5,4,4,-1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
32,9.0,1.0,6.0,0,1,1,0,7,1,1,-1,0,0,-1.7,94.215,-40.3,0.793,4991.6,0
